zone_id,zone_name,lat,lng,district,zone_type,hour_of_day,day_of_week,is_weekend,crime_count_normalized,police_coverage_score,street_light_score,metro_access_score,footfall_score,sentiment_score,safety_score
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,0,4,0,0.5216,0.522,0.632,0.793,0.143,0.475,45.72
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,1,4,0,0.5216,0.522,0.632,0.793,0.14,0.38,43.18
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,2,4,0,0.5216,0.522,0.632,0.793,0.116,0.36,41.99
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,3,4,0,0.5216,0.522,0.632,0.793,0.111,0.41,48.32
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,4,4,0,0.5216,0.522,0.632,0.793,0.088,0.384,47.76
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,5,4,0,0.5216,0.522,0.632,0.793,0.32,0.583,52.69
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,6,4,0,0.5216,0.522,0.632,0.793,0.276,0.536,52.7
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,7,4,0,0.5216,0.522,0.632,0.793,0.342,0.511,55.58
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,8,4,0,0.5216,0.522,0.632,0.793,0.297,0.5,54.28
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,9,4,0,0.5216,0.522,0.632,0.793,0.327,0.481,57.01
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,10,4,0,0.5216,0.522,0.632,0.793,0.539,0.555,58.51
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,11,4,0,0.5216,0.522,0.632,0.793,0.461,0.448,55.37
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,12,4,0,0.5216,0.522,0.632,0.793,0.5,0.486,58.21
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,13,4,0,0.5216,0.522,0.632,0.793,0.483,0.525,62.02
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,14,4,0,0.5216,0.522,0.632,0.793,0.497,0.45,58.87
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,15,4,0,0.5216,0.522,0.632,0.793,0.465,0.573,57.66
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,16,4,0,0.5216,0.522,0.632,0.793,0.535,0.471,60.97
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,17,4,0,0.5216,0.522,0.632,0.793,0.466,0.604,58.03
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,18,4,0,0.5216,0.522,0.632,0.793,0.549,0.431,59.54
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,19,4,0,0.5216,0.522,0.632,0.793,0.53,0.5,57.86
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,20,4,0,0.5216,0.522,0.632,0.793,0.487,0.607,56.12
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,21,4,0,0.5216,0.522,0.632,0.793,0.539,0.621,58.27
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,22,4,0,0.5216,0.522,0.632,0.793,0.112,0.396,48.59
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,23,4,0,0.5216,0.522,0.632,0.793,0.128,0.386,46.96
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,0,5,1,0.5216,0.522,0.632,0.793,0.204,0.458,48.61
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,1,5,1,0.5216,0.522,0.632,0.793,0.182,0.441,43.55
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,2,5,1,0.5216,0.522,0.632,0.793,0.23,0.393,46.29
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,3,5,1,0.5216,0.522,0.632,0.793,0.237,0.423,46.32
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,4,5,1,0.5216,0.522,0.632,0.793,0.152,0.445,46.5
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,5,5,1,0.5216,0.522,0.632,0.793,0.351,0.443,51.96
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,6,5,1,0.5216,0.522,0.632,0.793,0.394,0.551,57.99
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,7,5,1,0.5216,0.522,0.632,0.793,0.422,0.529,57.53
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,8,5,1,0.5216,0.522,0.632,0.793,0.393,0.44,54.66
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,9,5,1,0.5216,0.522,0.632,0.793,0.423,0.502,60.47
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,10,5,1,0.5216,0.522,0.632,0.793,0.603,0.626,62.67
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,11,5,1,0.5216,0.522,0.632,0.793,0.622,0.5,62.89
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,12,5,1,0.5216,0.522,0.632,0.793,0.558,0.455,56.67
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,13,5,1,0.5216,0.522,0.632,0.793,0.55,0.61,60.22
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,14,5,1,0.5216,0.522,0.632,0.793,0.581,0.628,63.64
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,15,5,1,0.5216,0.522,0.632,0.793,0.594,0.445,59.3
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,16,5,1,0.5216,0.522,0.632,0.793,0.629,0.531,57.44
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,17,5,1,0.5216,0.522,0.632,0.793,0.555,0.538,56.58
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,18,5,1,0.5216,0.522,0.632,0.793,0.609,0.545,60.57
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,19,5,1,0.5216,0.522,0.632,0.793,0.574,0.564,55.41
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,20,5,1,0.5216,0.522,0.632,0.793,0.624,0.539,56.08
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,21,5,1,0.5216,0.522,0.632,0.793,0.567,0.589,59.54
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,22,5,1,0.5216,0.522,0.632,0.793,0.163,0.459,49.18
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,23,5,1,0.5216,0.522,0.632,0.793,0.249,0.366,46.63
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,0,6,1,0.5216,0.522,0.632,0.793,0.171,0.36,48.12
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,1,6,1,0.5216,0.522,0.632,0.793,0.163,0.288,47.98
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,2,6,1,0.5216,0.522,0.632,0.793,0.156,0.431,47.18
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,3,6,1,0.5216,0.522,0.632,0.793,0.224,0.449,49.16
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,4,6,1,0.5216,0.522,0.632,0.793,0.162,0.415,50.38
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,5,6,1,0.5216,0.522,0.632,0.793,0.426,0.607,54.71
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,6,6,1,0.5216,0.522,0.632,0.793,0.406,0.572,58.38
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,7,6,1,0.5216,0.522,0.632,0.793,0.409,0.502,56.42
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,8,6,1,0.5216,0.522,0.632,0.793,0.444,0.503,61.02
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,9,6,1,0.5216,0.522,0.632,0.793,0.429,0.527,61.22
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,10,6,1,0.5216,0.522,0.632,0.793,0.604,0.461,61.35
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,11,6,1,0.5216,0.522,0.632,0.793,0.583,0.604,60.1
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,12,6,1,0.5216,0.522,0.632,0.793,0.632,0.459,57.04
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,13,6,1,0.5216,0.522,0.632,0.793,0.614,0.584,64.72
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,14,6,1,0.5216,0.522,0.632,0.793,0.587,0.582,59.44
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,15,6,1,0.5216,0.522,0.632,0.793,0.616,0.6,62.68
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,16,6,1,0.5216,0.522,0.632,0.793,0.565,0.451,60.06
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,17,6,1,0.5216,0.522,0.632,0.793,0.633,0.586,62.95
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,18,6,1,0.5216,0.522,0.632,0.793,0.629,0.594,61.98
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,19,6,1,0.5216,0.522,0.632,0.793,0.628,0.603,60.65
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,20,6,1,0.5216,0.522,0.632,0.793,0.648,0.557,61.36
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,21,6,1,0.5216,0.522,0.632,0.793,0.593,0.491,56.07
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,22,6,1,0.5216,0.522,0.632,0.793,0.201,0.431,52.5
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,23,6,1,0.5216,0.522,0.632,0.793,0.194,0.283,49.32
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,0,0,0,0.5216,0.522,0.632,0.793,0.056,0.353,44.45
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,1,0,0,0.5216,0.522,0.632,0.793,0.098,0.409,48.98
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,2,0,0,0.5216,0.522,0.632,0.793,0.141,0.366,49.24
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,3,0,0,0.5216,0.522,0.632,0.793,0.137,0.321,45.61
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,4,0,0,0.5216,0.522,0.632,0.793,0.098,0.395,50.32
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,5,0,0,0.5216,0.522,0.632,0.793,0.342,0.553,53.95
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,6,0,0,0.5216,0.522,0.632,0.793,0.298,0.497,55.79
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,7,0,0,0.5216,0.522,0.632,0.793,0.281,0.526,59.11
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,8,0,0,0.5216,0.522,0.632,0.793,0.251,0.432,53.1
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,9,0,0,0.5216,0.522,0.632,0.793,0.308,0.458,57.83
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,10,0,0,0.5216,0.522,0.632,0.793,0.493,0.586,59.02
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,11,0,0,0.5216,0.522,0.632,0.793,0.507,0.55,61.04
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,12,0,0,0.5216,0.522,0.632,0.793,0.471,0.539,59.37
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,13,0,0,0.5216,0.522,0.632,0.793,0.48,0.532,61.84
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,14,0,0,0.5216,0.522,0.632,0.793,0.482,0.48,57.97
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,15,0,0,0.5216,0.522,0.632,0.793,0.522,0.46,57.22
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,16,0,0,0.5216,0.522,0.632,0.793,0.506,0.48,59.93
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,17,0,0,0.5216,0.522,0.632,0.793,0.535,0.577,63.37
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,18,0,0,0.5216,0.522,0.632,0.793,0.533,0.52,56.61
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,19,0,0,0.5216,0.522,0.632,0.793,0.477,0.465,59.36
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,20,0,0,0.5216,0.522,0.632,0.793,0.475,0.503,59.3
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,21,0,0,0.5216,0.522,0.632,0.793,0.492,0.548,56.92
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,22,0,0,0.5216,0.522,0.632,0.793,0.114,0.32,48.73
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,23,0,0,0.5216,0.522,0.632,0.793,0.13,0.357,45.43
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,0,1,0,0.5216,0.522,0.632,0.793,0.055,0.447,51.66
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,1,1,0,0.5216,0.522,0.632,0.793,0.099,0.297,46.36
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,2,1,0,0.5216,0.522,0.632,0.793,0.075,0.371,48.64
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,3,1,0,0.5216,0.522,0.632,0.793,0.084,0.361,48.74
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,4,1,0,0.5216,0.522,0.632,0.793,0.059,0.387,49.36
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,5,1,0,0.5216,0.522,0.632,0.793,0.315,0.577,55.29
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,6,1,0,0.5216,0.522,0.632,0.793,0.257,0.593,56.28
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,7,1,0,0.5216,0.522,0.632,0.793,0.312,0.546,58.99
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,8,1,0,0.5216,0.522,0.632,0.793,0.288,0.535,57.79
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,9,1,0,0.5216,0.522,0.632,0.793,0.337,0.439,56.2
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,10,1,0,0.5216,0.522,0.632,0.793,0.531,0.512,59.82
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,11,1,0,0.5216,0.522,0.632,0.793,0.464,0.594,64.68
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,12,1,0,0.5216,0.522,0.632,0.793,0.471,0.601,60.72
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,13,1,0,0.5216,0.522,0.632,0.793,0.528,0.594,60.23
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,14,1,0,0.5216,0.522,0.632,0.793,0.485,0.576,62.56
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,15,1,0,0.5216,0.522,0.632,0.793,0.531,0.542,60.43
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,16,1,0,0.5216,0.522,0.632,0.793,0.527,0.583,58.7
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,17,1,0,0.5216,0.522,0.632,0.793,0.463,0.559,58.36
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,18,1,0,0.5216,0.522,0.632,0.793,0.549,0.622,59.32
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,19,1,0,0.5216,0.522,0.632,0.793,0.545,0.454,59.52
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,20,1,0,0.5216,0.522,0.632,0.793,0.504,0.508,59.05
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,21,1,0,0.5216,0.522,0.632,0.793,0.483,0.531,55.15
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,22,1,0,0.5216,0.522,0.632,0.793,0.05,0.324,50.15
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,23,1,0,0.5216,0.522,0.632,0.793,0.146,0.408,49.02
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,0,2,0,0.5216,0.522,0.632,0.793,0.073,0.427,49.1
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,1,2,0,0.5216,0.522,0.632,0.793,0.085,0.37,45.04
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,2,2,0,0.5216,0.522,0.632,0.793,0.131,0.351,48.85
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,3,2,0,0.5216,0.522,0.632,0.793,0.093,0.311,47.32
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,4,2,0,0.5216,0.522,0.632,0.793,0.124,0.418,49.55
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,5,2,0,0.5216,0.522,0.632,0.793,0.278,0.559,56.32
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,6,2,0,0.5216,0.522,0.632,0.793,0.266,0.444,53.8
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,7,2,0,0.5216,0.522,0.632,0.793,0.286,0.628,60.43
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,8,2,0,0.5216,0.522,0.632,0.793,0.28,0.619,58.21
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,9,2,0,0.5216,0.522,0.632,0.793,0.298,0.53,58.99
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,10,2,0,0.5216,0.522,0.632,0.793,0.515,0.491,61.45
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,11,2,0,0.5216,0.522,0.632,0.793,0.523,0.576,62.65
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,12,2,0,0.5216,0.522,0.632,0.793,0.533,0.507,61.87
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,13,2,0,0.5216,0.522,0.632,0.793,0.479,0.477,58.35
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,14,2,0,0.5216,0.522,0.632,0.793,0.478,0.431,61.12
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,15,2,0,0.5216,0.522,0.632,0.793,0.548,0.444,58.88
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,16,2,0,0.5216,0.522,0.632,0.793,0.488,0.524,58.61
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,17,2,0,0.5216,0.522,0.632,0.793,0.538,0.454,57.68
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,18,2,0,0.5216,0.522,0.632,0.793,0.482,0.516,59.75
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,19,2,0,0.5216,0.522,0.632,0.793,0.506,0.525,58.47
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,20,2,0,0.5216,0.522,0.632,0.793,0.508,0.513,60.81
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,21,2,0,0.5216,0.522,0.632,0.793,0.503,0.556,58.44
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,22,2,0,0.5216,0.522,0.632,0.793,0.08,0.453,50.52
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,23,2,0,0.5216,0.522,0.632,0.793,0.15,0.39,46.45
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,0,3,0,0.5216,0.522,0.632,0.793,0.128,0.38,45.78
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,1,3,0,0.5216,0.522,0.632,0.793,0.083,0.408,45.35
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,2,3,0,0.5216,0.522,0.632,0.793,0.104,0.318,46.97
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,3,3,0,0.5216,0.522,0.632,0.793,0.083,0.361,49.04
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,4,3,0,0.5216,0.522,0.632,0.793,0.068,0.409,49.98
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,5,3,0,0.5216,0.522,0.632,0.793,0.339,0.625,59.07
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,6,3,0,0.5216,0.522,0.632,0.793,0.254,0.589,59.54
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,7,3,0,0.5216,0.522,0.632,0.793,0.311,0.606,58.43
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,8,3,0,0.5216,0.522,0.632,0.793,0.265,0.619,59.42
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,9,3,0,0.5216,0.522,0.632,0.793,0.28,0.6,61.07
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,10,3,0,0.5216,0.522,0.632,0.793,0.513,0.604,63.28
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,11,3,0,0.5216,0.522,0.632,0.793,0.524,0.566,58.87
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,12,3,0,0.5216,0.522,0.632,0.793,0.52,0.578,60.46
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,13,3,0,0.5216,0.522,0.632,0.793,0.478,0.58,59.94
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,14,3,0,0.5216,0.522,0.632,0.793,0.469,0.502,58.67
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,15,3,0,0.5216,0.522,0.632,0.793,0.543,0.453,59.58
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,16,3,0,0.5216,0.522,0.632,0.793,0.466,0.466,61.07
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,17,3,0,0.5216,0.522,0.632,0.793,0.484,0.5,59.55
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,18,3,0,0.5216,0.522,0.632,0.793,0.527,0.549,59.66
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,19,3,0,0.5216,0.522,0.632,0.793,0.478,0.488,56.93
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,20,3,0,0.5216,0.522,0.632,0.793,0.529,0.549,56.46
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,21,3,0,0.5216,0.522,0.632,0.793,0.465,0.442,57.47
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,22,3,0,0.5216,0.522,0.632,0.793,0.117,0.28,49.97
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,23,3,0,0.5216,0.522,0.632,0.793,0.126,0.312,49.65
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,0,4,0,0.5216,0.522,0.632,0.793,0.066,0.379,45.97
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,1,4,0,0.5216,0.522,0.632,0.793,0.114,0.456,49.71
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,2,4,0,0.5216,0.522,0.632,0.793,0.058,0.408,44.27
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,3,4,0,0.5216,0.522,0.632,0.793,0.101,0.347,42.14
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,4,4,0,0.5216,0.522,0.632,0.793,0.098,0.344,44.45
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,5,4,0,0.5216,0.522,0.632,0.793,0.272,0.53,50.97
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,6,4,0,0.5216,0.522,0.632,0.793,0.344,0.559,58.68
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,7,4,0,0.5216,0.522,0.632,0.793,0.343,0.499,54.27
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,8,4,0,0.5216,0.522,0.632,0.793,0.295,0.549,58.53
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,9,4,0,0.5216,0.522,0.632,0.793,0.327,0.572,56.1
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,10,4,0,0.5216,0.522,0.632,0.793,0.455,0.58,63.48
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,11,4,0,0.5216,0.522,0.632,0.793,0.547,0.456,59.57
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,12,4,0,0.5216,0.522,0.632,0.793,0.456,0.486,60.33
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,13,4,0,0.5216,0.522,0.632,0.793,0.463,0.555,61.91
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,14,4,0,0.5216,0.522,0.632,0.793,0.545,0.44,60.39
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,15,4,0,0.5216,0.522,0.632,0.793,0.48,0.478,55.62
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,16,4,0,0.5216,0.522,0.632,0.793,0.541,0.589,60.07
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,17,4,0,0.5216,0.522,0.632,0.793,0.477,0.442,55.96
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,18,4,0,0.5216,0.522,0.632,0.793,0.468,0.51,57.75
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,19,4,0,0.5216,0.522,0.632,0.793,0.519,0.494,58.68
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,20,4,0,0.5216,0.522,0.632,0.793,0.49,0.592,60.48
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,21,4,0,0.5216,0.522,0.632,0.793,0.514,0.569,58.29
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,22,4,0,0.5216,0.522,0.632,0.793,0.149,0.327,45.4
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,23,4,0,0.5216,0.522,0.632,0.793,0.075,0.321,47.76
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,0,5,1,0.5216,0.522,0.632,0.793,0.154,0.296,44.49
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,1,5,1,0.5216,0.522,0.632,0.793,0.155,0.444,47.07
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,2,5,1,0.5216,0.522,0.632,0.793,0.233,0.344,43.61
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,3,5,1,0.5216,0.522,0.632,0.793,0.215,0.367,47.26
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,4,5,1,0.5216,0.522,0.632,0.793,0.233,0.313,42.54
DL_045,Mukherjee Nagar,28.706,77.209,North Delhi,Commercial,5,5,1,0.5216,0.522,0.632,0.793,0.402,0.539,51.0
